folder_name,perspective_taking,length,readability_fog,readability_flesch_reading_ease,readability_smog,readability_automated_readability,sentiment_polarity,sentiment_subjectivity,comparative,superlative,present,past,future,ESGBERT/EnvironmentalBERT-forest_class_0,ESGBERT/EnvironmentalBERT-forest_class_1,ESGBERT/EnvironmentalBERT-action_class_0,ESGBERT/EnvironmentalBERT-action_class_1,ESGBERT/EnvironmentalBERT-environmental_class_0,ESGBERT/EnvironmentalBERT-environmental_class_1,ESGBERT/GovernanceBERT-governance_class_0,ESGBERT/GovernanceBERT-governance_class_1,ESGBERT/SocialBERT-social_class_0,ESGBERT/SocialBERT-social_class_1,ESGBERT/EnvironmentalBERT-water_class_0,ESGBERT/EnvironmentalBERT-water_class_1,ESGBERT/EnvironmentalBERT-biodiversity_class_0,ESGBERT/EnvironmentalBERT-biodiversity_class_1
NASDAQ_WYNN_2019,0.012844034340544158,11.766186885519874,13.17,27.15,17.0,17.3,0.1208609616274705,0.3861551090016264,72,34,1118,673,25,0.9800410866737366,0.019958892837166786,0.5870974659919739,0.4129025638103485,0.45242708921432495,0.547572910785675,0.8081193566322327,0.19188061356544495,0.4851256310939789,0.5148743391036987,0.9069462418556213,0.0930536612868309,0.9603558778762817,0.03964416682720184
NASDAQ_UIHC_2021,0.06217613358749555,10.1100137980269,13.79,23.77,16.9,16.5,0.17752473552632783,0.4262407293697102,11,8,304,118,12,0.9659634828567505,0.03403657674789429,0.6263818144798279,0.3736182153224945,0.5907813906669617,0.4092186689376831,0.7001927495002747,0.29980725049972534,0.5691545009613037,0.43084555864334106,0.9123357534408569,0.08766418695449829,0.9997011423110962,0.0002989015483763069
NASDAQ_SAFM_2018,0.014084504208349254,11.479327315539292,11.05,32.43,16.0,15.2,0.13125012446073184,0.4389228173702936,73,32,955,612,15,0.9883684515953064,0.011631524190306664,0.6438495516777039,0.3561505079269409,0.6506320238113403,0.34936797618865967,0.9661270976066589,0.03387293964624405,0.6435524225234985,0.3564475476741791,0.8611627221107483,0.13883726298809052,0.9688539505004883,0.031146010383963585
NASDAQ_MCHP_2018,0.023489925003380874,11.212698365016152,14.47,9.93,19.3,20.3,0.12605672455382927,0.37387027708894255,33,13,723,321,9,0.9878069758415222,0.012193056754767895,0.6053650379180908,0.39463505148887634,0.6313336491584778,0.368666410446167,0.8431510925292969,0.15684892237186432,0.6945839524269104,0.3054159879684448,0.9634518027305603,0.03654823079705238,0.9997612833976746,0.0002387055428698659
NASDAQ_PRGO_2021,0.022284116355399345,10.991072597355037,13.0,21.63,17.5,17.1,0.12208396113266241,0.3965968824345451,31,13,573,377,14,0.939198911190033,0.06080106645822525,0.36064186692237854,0.6393581032752991,0.5881685018539429,0.41183140873908997,0.9039274454116821,0.09607259184122086,0.5549938678741455,0.4450061023235321,0.8936198353767395,0.10638017952442169,0.9928222894668579,0.007177583873271942
NASDAQ_IOSP_2011,0.0071942433103878945,11.071003819851448,11.27,33.75,15.4,14.1,0.17421923403312978,0.45101689425820884,22,20,749,506,22,0.9791745543479919,0.020825359970331192,0.40081560611724854,0.5991844534873962,0.4338904321193695,0.5661095976829529,0.9194473624229431,0.0805526003241539,0.6601104736328125,0.3398895263671875,0.9383382797241211,0.06166177988052368,0.9998471140861511,0.00015292818716261536
NASDAQ_LOGI_2015,0.008350729817251585,11.844901896301185,12.36,20.72,17.3,17.5,0.14596662357175214,0.4220588865839528,53,24,1377,892,12,0.9851443767547607,0.014855588786303997,0.44818177819252014,0.5518181920051575,0.6128473877906799,0.3871525824069977,0.8243033289909363,0.17569668591022491,0.568703293800354,0.431296706199646,0.9689249992370605,0.03107512556016445,0.9967199563980103,0.003279981203377247
NASDAQ_TEAM_2019_2020,0.03327495038967594,11.044887901749453,11.23,33.65,15.3,14.3,0.1095405488001029,0.38198095340611266,31,14,686,425,36,0.9866397976875305,0.013360203243792057,0.3873273730278015,0.6126725673675537,0.6108279228210449,0.3891720175743103,0.9186132550239563,0.08138680458068848,0.5176222920417786,0.4823777675628662,0.9933223128318787,0.006677661556750536,0.9997789859771729,0.00022102608636487275
NASDAQ_DLGS_2012,0.015624991861983404,10.488381147655819,13.77,11.45,18.7,18.4,0.10617019884877027,0.3683518459267307,7,8,360,161,5,0.9630812406539917,0.03691866248846054,0.442564457654953,0.5574355125427246,0.46165767312049866,0.538342297077179,0.7697979807853699,0.23020197451114655,0.5836160778999329,0.41638386249542236,0.9876016974449158,0.012398326769471169,0.999798595905304,0.00020129447511862963
NASDAQ_ADSK_2013_2014,0.0,11.506474703474765,11.88,23.05,17.3,17.1,0.1223670715535237,0.37857328684144403,89,34,904,434,24,0.9971774816513062,0.0028224324341863394,0.6333415508270264,0.36665844917297363,0.5293402075767517,0.4706598222255707,0.9094535708427429,0.09054633975028992,0.807611346244812,0.19238856434822083,0.9560100436210632,0.043989863246679306,0.9996927976608276,0.00030723208328709006
NASDAQ_SSRM_2021,0.0014727538331732206,11.568852009259235,13.24,18.89,18.1,18.5,0.10755909142537048,0.3979097862483373,20,25,983,628,22,0.992633581161499,0.0073664686642587185,0.635445773601532,0.3645542562007904,0.42736855149269104,0.5726314187049866,0.8319213390350342,0.16807864606380463,0.5183026790618896,0.48169735074043274,0.8939082622528076,0.1060916855931282,0.939905047416687,0.0600949265062809
NASDAQ_AAPL_2018,0.012798633720253095,12.129979627552915,10.92,22.75,16.6,16.2,0.14360409640050845,0.4155557466165897,147,49,1784,1215,23,0.9232410788536072,0.07675889134407043,0.36833709478378296,0.6316628456115723,0.13738572597503662,0.8626143336296082,0.9664366245269775,0.03356343135237694,0.9295153021812439,0.07048473507165909,0.880591869354248,0.11940813064575195,0.9924241900444031,0.007575705647468567
NASDAQ_RUN_2018,0.03324098802188698,11.388857721846707,11.84,32.02,16.1,15.2,0.1515973451106244,0.40596121353627146,68,21,956,609,36,0.9678205847740173,0.03217937797307968,0.45274773240089417,0.5472522974014282,0.358494371175766,0.6415055990219116,0.9152489304542542,0.08475104719400406,0.7248907685279846,0.2751092314720154,0.9660897254943848,0.03391020745038986,0.9980714917182922,0.0019284285372123122
NASDAQ_DNKN_2011_2012,0.012522359119434863,11.200718432540258,12.89,29.28,16.8,17.0,0.11630658278979174,0.3864968275229475,50,11,722,448,27,0.9577436447143555,0.042256396263837814,0.17454159259796143,0.8254585266113281,0.6079310774803162,0.39206889271736145,0.9444655776023865,0.055534373968839645,0.6758550405502319,0.32414501905441284,0.9644370079040527,0.03556300327181816,0.9968500137329102,0.003150011645630002
NASDAQ_DLGS_2018,0.0033333327777778704,11.351617566584054,13.75,9.82,18.9,19.4,0.11062803111991415,0.4130801603399008,51,16,757,363,12,0.9947659969329834,0.00523396534845233,0.6579883694648743,0.3420116603374481,0.49565017223358154,0.5043498277664185,0.8178250193595886,0.18217508494853973,0.6160514950752258,0.3839484751224518,0.9647133350372314,0.035286661237478256,0.9988963007926941,0.0011036815121769905
NASDAQ_CPIX_2019,0.015384603550304961,10.202739930102645,13.07,25.08,16.8,16.0,0.1403613960617852,0.4241817456214341,4,7,305,192,1,0.9998610615730286,0.0001388697710353881,0.7421075701713562,0.2578924596309662,0.8773778676986694,0.12262214720249176,0.8731938600540161,0.1268061101436615,0.718275249004364,0.281724750995636,0.999948263168335,5.177177445148118e-05,0.9998303055763245,0.00016968465934041888
NASDAQ_GMAB_2018,0.0,10.292789402801873,13.27,14.49,17.7,17.6,0.06382895778057072,0.26363056298540155,6,2,306,169,32,0.9998424649238586,0.00015751540195196867,0.3904004693031311,0.6095995306968689,0.7805731892585754,0.21942684054374695,0.790611207485199,0.20938867330551147,0.4937255382537842,0.5062744617462158,0.9999405145645142,5.9436511946842074e-05,0.9997262358665466,0.0002737704198807478
NASDAQ_CSCO_2009,0.011140235180849596,13.259101622576317,10.35,23.16,16.9,17.1,0.1131960356172015,0.331947317083687,281,156,5864,3044,131,0.9962277412414551,0.003772237105295062,0.3769955635070801,0.6230044960975647,0.6229186058044434,0.37708142399787903,0.8924760222434998,0.10752397030591965,0.6328362226486206,0.3671638071537018,0.9638447761535645,0.03615516051650047,0.988394021987915,0.011605944484472275
NASDAQ_STX_2018,0.0069605560370584645,11.891813853339007,10.1,34.36,15.1,13.4,0.10799091523141499,0.3574204973831331,66,27,1359,777,59,0.9998406767845154,0.00015924243780318648,0.5508021712303162,0.44919782876968384,0.6081241369247437,0.39187583327293396,0.8722425103187561,0.12775741517543793,0.6119612455368042,0.388038694858551,0.9552097320556641,0.04479026421904564,0.9966432452201843,0.00335671566426754
NASDAQ_EQIX_2018,0.005698004074642714,11.204496319373659,11.26,24.27,16.5,16.0,0.10563477762646555,0.3137603040608149,17,22,674,378,12,0.9997594356536865,0.00024054961977526546,0.5752789974212646,0.42472097277641296,0.47181692719459534,0.5281830430030823,0.8056637048721313,0.19433626532554626,0.5068076848983765,0.49319225549697876,0.9711012840270996,0.028898663818836212,0.9998343586921692,0.00016564232646487653
NASDAQ_STX_2008,0.1293102333532471,11.381118299297418,12.77,21.74,17.6,18.0,0.12585018245199478,0.37594497068910765,41,18,739,633,24,0.9848613739013672,0.015138640068471432,0.3329293131828308,0.6670706868171692,0.7380940318107605,0.2619059681892395,0.8835023641586304,0.11649766564369202,0.5636324882507324,0.43636757135391235,0.9699368476867676,0.030063197016716003,0.9938611388206482,0.006138850934803486
NASDAQ_MYL_2018,0.006038646613690022,12.131203614613918,11.72,22.45,17.1,16.9,0.1151740433042658,0.3724825485306001,110,27,1831,920,51,0.997507631778717,0.00249239313416183,0.47781655192375183,0.5221834778785706,0.7768128514289856,0.2231871336698532,0.8876116275787354,0.11238840222358704,0.7333233952522278,0.2666766345500946,0.9333211183547974,0.06667888164520264,0.9998277425765991,0.0001722653687465936
NASDAQ_PLCE_2019,0.004347824196598175,10.35217177976427,14.9,18.28,18.0,18.3,0.1343562888724179,0.365936404748721,11,13,334,137,16,0.9604794383049011,0.03952060267329216,0.2842909097671509,0.7157090306282043,0.5308473110198975,0.46915265917778015,0.7051799297332764,0.29482004046440125,0.5806534886360168,0.41934648156166077,0.874958872795105,0.12504112720489502,0.9860278367996216,0.013972144573926926
NASDAQ_SBNY_2019,0.01630433896503317,10.453428114630672,13.87,22.65,17.3,17.2,0.1658966515216516,0.3908700764950767,26,20,379,184,7,0.9905264973640442,0.009473542682826519,0.5391461849212646,0.4608537554740906,0.650302529335022,0.3496975302696228,0.8301084637641907,0.1698915660381317,0.6103501319885254,0.389649897813797,0.9880381226539612,0.011961850337684155,0.9997924566268921,0.00020755913283210248
NASDAQ_TPIC_2019,0.0,11.013352953432145,10.9,25.59,16.2,14.6,0.11575095828130727,0.39116310009329736,33,8,624,315,5,0.9857543110847473,0.014245748519897461,0.6080579161643982,0.3919421434402466,0.37883415818214417,0.6211658716201782,0.8649906516075134,0.13500940799713135,0.5217620730400085,0.4782378375530243,0.9917830228805542,0.0082169184461236,0.9997962713241577,0.0002036800724454224
NASDAQ_SPWR_2017,0.0,8.146129510025405,8.81,44.71,11.1,8.5,0.05359848484848485,0.4142045454545454,2,0,22,31,0,0.9998679757118225,0.00013200992543715984,0.7781405448913574,0.22185944020748138,0.23866187036037445,0.7613380551338196,0.9782134294509888,0.0217866450548172,0.8888674974441528,0.11113250255584717,0.777752161026001,0.22224777936935425,0.9998739957809448,0.00012606183008756489
NASDAQ_AMZN_2021_2022,0.005086469731105304,12.664680337036424,10.84,22.75,17.0,16.7,0.13570590057041557,0.36440534159646976,321,82,3281,1664,71,0.9528962969779968,0.04710374027490616,0.2303011417388916,0.7696987986564636,0.4301086664199829,0.5698912739753723,0.8806573152542114,0.11934268474578857,0.559324324131012,0.44067564606666565,0.9445145726203918,0.05548539385199547,0.9886038303375244,0.01139624509960413
NASDAQ_AAON_2020_2021,0.010695181446427034,10.648657761163225,12.99,23.36,16.6,16.3,0.14713303845640174,0.389627635970751,10,6,405,215,12,0.9998487830162048,0.00015120746684260666,0.5131022334098816,0.4868977665901184,0.5261707901954651,0.4738292396068573,0.8692340850830078,0.13076592981815338,0.5690332055091858,0.4309668242931366,0.950448215007782,0.04955177381634712,0.9997784495353699,0.00022154860198497772
NASDAQ_ADSK_2012_2013,0.0031104194229518785,11.908851890819648,11.98,22.04,17.6,17.7,0.11687821915893364,0.3816579310628345,120,46,1400,610,44,0.9903890490531921,0.00961097702383995,0.5607577562332153,0.43924224376678467,0.4839363694190979,0.5160636901855469,0.9177380204200745,0.08226198703050613,0.8157468438148499,0.18425312638282776,0.948284924030304,0.05171503871679306,0.9974935054779053,0.0025064500514417887
NASDAQ_SENEA_2017,0.025316445014158223,10.315564090231947,12.81,32.22,15.6,14.6,0.1598465908494561,0.458790923339634,20,13,391,167,2,0.9658336639404297,0.03416639566421509,0.43613284826278687,0.5638670921325684,0.5314964652061462,0.46850353479385376,0.9774903655052185,0.022509653121232986,0.6781160831451416,0.3218839466571808,0.9345529079437256,0.06544709205627441,0.9915886521339417,0.008411375805735588
NASDAQ_SPWR_2018,0.047618820862757795,8.17695386822578,8.83,51.85,11.2,7.5,0.07462962962962962,0.42499999999999993,2,0,24,27,0,0.9998657703399658,0.00013427555677480996,0.7783560156822205,0.22164395451545715,0.34928280115127563,0.6507171988487244,0.9817158579826355,0.0182841494679451,0.9997259974479675,0.00027401745319366455,0.7777520418167114,0.22224797308444977,0.9998688101768494,0.00013111405132804066
NASDAQ_CDNS_2020,0.0,11.533355346481736,13.68,18.18,18.3,19.2,0.12718801657895132,0.38173426982208936,26,17,821,526,16,0.9998656511306763,0.00013443520583678037,0.49095726013183594,0.5090427994728088,0.7013502717018127,0.29864975810050964,0.8022233247756958,0.1977766901254654,0.5307208895683289,0.46927914023399353,0.971717357635498,0.028282666578888893,0.9997550845146179,0.0002449117018841207
NASDAQ_PLCE_2020,0.007646558398763093,12.219788156416115,11.33,21.74,17.4,17.1,0.10098508358285259,0.3592126015984965,64,52,1864,1112,94,0.9716247916221619,0.028375202789902687,0.5127179622650146,0.48728200793266296,0.38661473989486694,0.6133852601051331,0.7511915564537048,0.24880844354629517,0.47486045956611633,0.525139570236206,0.8757240176200867,0.12427598983049393,0.9934563636779785,0.0065436470322310925
NASDAQ_NDAQ_2019,0.006787328781147335,11.822642964282622,13.65,17.88,18.7,19.1,0.07241326960076976,0.34857645481246236,57,24,1115,772,17,0.9935540556907654,0.0064459857530891895,0.7571486234664917,0.24285142123699188,0.6246921420097351,0.37530791759490967,0.7988622188568115,0.20113781094551086,0.6502642035484314,0.3497357964515686,0.9334981441497803,0.06650190055370331,0.9952077865600586,0.004792311228811741
NASDAQ_PRGO_2018,0.08999991000009,10.556775816334186,13.85,21.13,17.6,17.1,0.11817694951841298,0.40492075223782537,23,14,373,304,10,0.956977367401123,0.04302256554365158,0.4024105370044708,0.5975894331932068,0.6736053228378296,0.32639461755752563,0.9577664732933044,0.04223348945379257,0.5677747130393982,0.43222522735595703,0.8959138989448547,0.10408603399991989,0.9996185302734375,0.0003814182709902525
NASDAQ_DECK_2020_2021,0.018649192608407632,13.219892910802358,7.44,46.17,13.6,12.4,0.045577347957244614,0.35864511169416197,96,104,3406,4009,131,0.9424411058425903,0.05755895748734474,0.7524975538253784,0.2475023865699768,0.5753080248832703,0.42469197511672974,0.9576929807662964,0.04230698198080063,0.8665602207183838,0.1334397792816162,0.9108318090438843,0.08916819095611572,0.9928350448608398,0.007164951879531145
NASDAQ_EXTR_2022,0.018716572535675793,10.897868317624576,13.6,20.62,17.3,17.5,0.07234032256013685,0.4234357348877469,30,6,514,275,8,0.9847078323364258,0.015292203985154629,0.45965099334716797,0.540349006652832,0.6344507336616516,0.3655492663383484,0.8124603629112244,0.1875397115945816,0.45280829071998596,0.5471917390823364,0.984796941280365,0.015203045681118965,0.9921921491622925,0.007807811256498098
NASDAQ_INTC_2015,0.0017271156173220715,12.61893697840028,9.84,25.19,16.5,16.1,0.11239782109309272,0.35887814340747803,208,68,2700,1567,33,0.9969409108161926,0.0030591050162911415,0.3991418182849884,0.600858211517334,0.542699933052063,0.457300066947937,0.874768853187561,0.12523111701011658,0.533928394317627,0.46607163548469543,0.9264194369316101,0.07358051091432571,0.9887111783027649,0.011288776993751526
NASDAQ_VRTU_2021_2022,0.015410956265247215,11.70464439448365,11.78,14.59,17.8,17.7,0.08942973666595345,0.3447318334390575,18,20,1257,669,7,0.9816951155662537,0.018304875120520592,0.6349231004714966,0.3650768995285034,0.4541514813899994,0.545848548412323,0.6525781750679016,0.3474217653274536,0.5030869245529175,0.4969131052494049,0.9537571668624878,0.04624292254447937,0.9732258319854736,0.026774130761623383
NASDAQ_XEL_2005,0.0420560682155657,11.744354595871211,10.59,25.19,16.5,15.2,0.13997863985776915,0.4169021863622985,74,25,1229,699,47,0.9873481392860413,0.012651844881474972,0.5227141976356506,0.47728580236434937,0.4123193025588989,0.5876806974411011,0.9598623514175415,0.04013761132955551,0.8152601718902588,0.18473979830741882,0.9552254676818848,0.044774577021598816,0.9880156517028809,0.011984343640506268
NASDAQ_EQIX_2019,0.003344480486795824,11.050302531257236,11.89,22.95,17.0,16.7,0.10284992173551499,0.31471248525485773,17,19,553,313,3,0.9998815655708313,0.00011834860924864188,0.6783344745635986,0.32166555523872375,0.5614427924156189,0.4385571777820587,0.7578527927398682,0.24214716255664825,0.5549663305282593,0.4450336694717407,0.9529388546943665,0.04706120863556862,0.9998390674591064,0.00016093812882900238
NASDAQ_ERIC_2020,0.009900980296059113,12.057062066057192,11.7,13.28,18.4,18.0,0.08639087815395256,0.3676893207162623,41,19,1625,1173,37,0.9998775124549866,0.00012239968054927886,0.5664140582084656,0.43358591198921204,0.48201051354408264,0.517989456653595,0.7971481084823608,0.20285195112228394,0.6506066918373108,0.349393367767334,0.9870604872703552,0.01293946709483862,0.9998520016670227,0.0001479831407777965
NASDAQ_QCOM_2016_2017,0.007017541397353896,11.112328488258925,13.58,19.71,17.7,18.3,0.11762352742885522,0.41555736082375416,27,8,532,354,11,0.9874674677848816,0.012532457709312439,0.4917903244495392,0.5082097053527832,0.4793488383293152,0.5206511616706848,0.8793259263038635,0.1206740140914917,0.558186948299408,0.44181308150291443,0.9171608090400696,0.08283922076225281,0.9934151768684387,0.0065847719088196754
NASDAQ_LOGI_2012,0.044117614619401016,10.647660491699117,10.67,28.03,15.4,15.1,0.07803625355171749,0.3945903251959954,6,8,340,247,5,0.9998623728752136,0.00013761335867457092,0.7859343886375427,0.2140655815601349,0.43237200379371643,0.5676279664039612,0.8788385987281799,0.12116136401891708,0.8117090463638306,0.18829090893268585,0.9007689952850342,0.09923096746206284,0.9998394250869751,0.00016059482004493475
NASDAQ_DECK_2020,0.007915566586141901,12.35753972772823,8.96,35.57,14.7,13.9,0.0744838255113122,0.36548440385482356,57,45,1813,1625,49,0.9516389966011047,0.04836098104715347,0.6720901727676392,0.3279098868370056,0.5553714036941528,0.44462862610816956,0.9365207552909851,0.06347933411598206,0.7828393578529358,0.2171606421470642,0.8853891491889954,0.11461086571216583,0.9939430952072144,0.006056958343833685
NASDAQ_ERIC_2016,0.004613609617807426,12.408641991958758,11.02,22.65,16.9,16.4,0.12096530580756264,0.3954542627070569,113,49,2612,1303,83,0.9873785376548767,0.012621413916349411,0.40870732069015503,0.591292679309845,0.4521577060222626,0.5478423237800598,0.8517066240310669,0.1482933908700943,0.5907520055770874,0.409248024225235,0.9430962800979614,0.05690358206629753,0.9949237704277039,0.005076228640973568
NASDAQ_GNTX_2018,0.0,10.566999927966382,12.53,24.78,16.5,16.4,0.10137531669986682,0.3410787270427369,12,8,345,198,6,0.9921935200691223,0.007806428242474794,0.47414153814315796,0.525858461856842,0.4830012023448944,0.5169987678527832,0.9356314539909363,0.0643685832619667,0.5901716351509094,0.40982842445373535,0.9340295195579529,0.06597042828798294,0.9776052832603455,0.022394664585590363
NASDAQ_BIIB_2013,0.0023282884367533834,11.890162551621838,12.67,20.62,18.3,18.0,0.13547627486482336,0.3836147232708782,101,28,1487,759,31,0.9939282536506653,0.006071752868592739,0.35401037335395813,0.6459895968437195,0.6184818148612976,0.38151815533638,0.8956882357597351,0.1043117567896843,0.5707421898841858,0.4292578101158142,0.9322097897529602,0.06779018044471741,0.994688868522644,0.005311077926307917
NASDAQ_KFRC_2020,0.0,9.079889942592118,21.02,15.07,20.1,23.7,0.2619036575669229,0.3685031804929765,4,2,87,69,1,0.9998399615287781,0.00016011213301680982,0.13048334419727325,0.8695167303085327,0.5655570030212402,0.4344429671764374,0.9254324436187744,0.07456754148006439,0.303948312997818,0.6960517168045044,0.9564747214317322,0.043525323271751404,0.9997305870056152,0.00026946052093990147
NASDAQ_OZK_2019,0.025889959258912864,11.031367338884806,12.9,30.5,17.2,16.8,0.15957853351921156,0.3896831341192491,44,21,670,305,10,0.9930468201637268,0.006953191943466663,0.39514338970184326,0.604856550693512,0.8467260003089905,0.15327401459217072,0.8435821533203125,0.1564178764820099,0.5671009421348572,0.4328990578651428,0.9703105688095093,0.029689423739910126,0.9928527474403381,0.007147287484258413
NASDAQ_TTEK_2020,0.0,10.36542750757227,14.42,20.01,17.8,18.6,0.1464305224254204,0.3807971110522133,19,7,290,205,5,0.9814205169677734,0.018579458817839622,0.32108274102211,0.6789173483848572,0.3606952726840973,0.6393048167228699,0.9651023745536804,0.03489759564399719,0.7329563498497009,0.2670435607433319,0.7662014961242676,0.23379845917224884,0.9584229588508606,0.041577037423849106
NASDAQ_INTC_2020_2021,0.0025619127855716142,12.809606886150126,10.71,22.75,17.3,17.3,0.10366870072828788,0.34416789025458283,241,67,3035,2107,100,0.9949343800544739,0.005065595265477896,0.28626012802124023,0.7137398719787598,0.5554633140563965,0.4445367157459259,0.8900313973426819,0.1099686473608017,0.5122111439704895,0.4877888262271881,0.90352463722229,0.09647531807422638,0.994974672794342,0.005025314167141914
NASDAQ_CWST_2019_2020,0.010920435113816676,11.351112168807624,11.63,23.87,16.6,15.9,0.1580581899312386,0.39072642411352115,60,24,984,407,37,0.9945777654647827,0.0054222578182816505,0.53486567735672,0.4651343524456024,0.3487083613872528,0.65129154920578,0.9036462903022766,0.09635381400585175,0.6130740642547607,0.3869258761405945,0.9509224891662598,0.04907757043838501,0.994882345199585,0.0051176524721086025
NASDAQ_EXAS_2021,0.04460965713575146,11.628189775744987,13.54,18.59,18.6,19.5,0.14167517429227028,0.36314198573566375,63,29,1130,676,11,0.9998612999916077,0.00013874852447770536,0.5669590830802917,0.43304094672203064,0.6896081566810608,0.310391902923584,0.8303613066673279,0.16963869333267212,0.5717878341674805,0.42821216583251953,0.9542453289031982,0.04575469344854355,0.9997637867927551,0.00023617391707375646
NASDAQ_KELYA_2020,0.01339829313053677,11.912855281579716,12.81,11.35,18.4,18.9,0.1144909417351776,0.3343642196740187,41,43,1411,730,26,0.9824994206428528,0.01750059425830841,0.4360499382019043,0.5639500617980957,0.7297981381416321,0.2702018916606903,0.7910257577896118,0.20897416770458221,0.40246647596359253,0.5975334644317627,0.9854112863540649,0.014588762074708939,0.999413251876831,0.0005867682048119605
NASDAQ_HOLX_2020,0.01801801569909708,11.942738410793583,11.15,32.53,16.3,15.4,0.13181818888301974,0.41229084661145093,67,37,1559,1092,18,0.9913548231124878,0.008645120076835155,0.5076669454574585,0.4923330247402191,0.7520139217376709,0.24798619747161865,0.8419351577758789,0.1580648273229599,0.5860487818717957,0.41395118832588196,0.9941681623458862,0.005831768270581961,0.9940386414527893,0.005961227230727673
NASDAQ_JBLU_2017,0.004098358976082387,11.460210107298234,12.57,21.53,16.8,17.3,0.0952051178358051,0.39672358108708516,72,35,824,530,34,0.9998344779014587,0.00016557065828237683,0.5072200298309326,0.4927799701690674,0.41971537470817566,0.580284595489502,0.9128061532974243,0.08719386905431747,0.8305514454841614,0.16944856941699982,0.9152398109436035,0.08476023375988007,0.9763088226318359,0.02369110845029354
NASDAQ_STLD_2017,0.004201680083798308,11.471947208241671,11.12,24.78,16.9,16.0,0.14652987674264273,0.4103944628488708,53,39,1078,574,20,0.9998422861099243,0.00015777882072143257,0.5977235436439514,0.4022763967514038,0.6666486859321594,0.3333512842655182,0.9201445579528809,0.07985547184944153,0.644118070602417,0.355881929397583,0.9421658515930176,0.057834066450595856,0.9998143315315247,0.00018567685037851334
NASDAQ_ERIC_2018,0.0,11.534921762842124,12.83,11.65,19.0,18.9,0.08199532511139658,0.38433669356437206,20,12,978,587,11,0.9995565414428711,0.00044349441304802895,0.5964608788490295,0.4035390615463257,0.42819714546203613,0.5718029141426086,0.7510622143745422,0.24893777072429657,0.6539486646652222,0.3460513651371002,0.9912093877792358,0.008790533989667892,0.9998230338096619,0.00017695731366984546
NASDAQ_GMAB_2021,0.00463678444562837,11.598745299021108,13.13,10.94,18.7,19.1,0.1084444796233038,0.30939010061389655,20,23,960,625,38,0.9957664608955383,0.0042336005717515945,0.3882915675640106,0.6117084622383118,0.6101991534233093,0.3898008167743683,0.8214535117149353,0.1785464584827423,0.42556047439575195,0.574439525604248,0.9917623996734619,0.008237660862505436,0.9929500222206116,0.007049893960356712
NASDAQ_XEL_2011,0.005563281562825931,11.717416127785228,11.03,32.43,16.3,15.2,0.1584659292845329,0.44992399518279497,110,31,1313,724,48,0.9716383218765259,0.028361622244119644,0.40712857246398926,0.592871367931366,0.4041329324245453,0.5958670973777771,0.9390522837638855,0.060947634279727936,0.850793182849884,0.1492067575454712,0.9378848075866699,0.062115222215652466,0.9782934784889221,0.02170661836862564
NASDAQ_XRAY_2018,0.04716976682097469,11.023910255468087,13.25,29.28,17.1,16.9,0.14217595041774117,0.3526531284635763,30,21,760,368,12,0.9560403823852539,0.043959565460681915,0.3475668430328369,0.6524331569671631,0.7605886459350586,0.23941142857074738,0.907410204410553,0.09258978068828583,0.6689464449882507,0.33105355501174927,0.9642366766929626,0.03576330095529556,0.9997503161430359,0.0002497135428711772
NASDAQ_XEL_2017,0.009680541641793723,12.768287909042352,11.8,20.21,17.9,18.0,0.14878518360067855,0.4047578316618791,307,82,4004,1775,91,0.9827162623405457,0.01728377491235733,0.34105995297431946,0.6589400172233582,0.3835087716579437,0.6164912581443787,0.934583306312561,0.06541663408279419,0.7607686519622803,0.23923137784004211,0.9257211685180664,0.07427875697612762,0.9552849531173706,0.044715020805597305
NASDAQ_PYPL_2021,0.00452898509701222,12.260811746302016,11.33,22.34,17.6,17.5,0.09864644175940054,0.32295282518899515,120,44,1722,1164,24,0.9914364814758301,0.00856354646384716,0.34974434971809387,0.6502556800842285,0.6325449347496033,0.36745506525039673,0.8351721167564392,0.16482782363891602,0.49563249945640564,0.5043675303459167,0.9752041101455688,0.02479587122797966,0.9998064041137695,0.00019359892758075148
NASDAQ_CINF_2021,0.004999998750000313,10.819638274609368,13.36,13.99,17.8,17.6,0.12028833967046887,0.3817147100892354,32,11,611,223,3,0.9553318619728088,0.04466811195015907,0.44304683804512024,0.5569531321525574,0.6847214102745056,0.315278559923172,0.8642757534980774,0.1357242316007614,0.5655642747879028,0.43443572521209717,0.9909774661064148,0.00902249850332737,0.9997918009757996,0.0002082471182802692
NASDAQ_SEDG_2019,0.013888886133157514,11.22895649043033,14.25,17.57,18.6,19.2,0.15122648446791284,0.4305054983112119,58,10,793,308,17,0.9998464584350586,0.00015353804337792099,0.4656994640827179,0.5343005061149597,0.28413403034210205,0.7158660292625427,0.8625023365020752,0.1374976933002472,0.739637553691864,0.2603624761104584,0.9428044557571411,0.057195477187633514,0.9998323917388916,0.00016755133401602507
NASDAQ_CRTO_2016,0.3529401384113576,10.967232305875163,11.33,34.66,15.6,14.3,0.09398383148121268,0.35847041188172474,14,19,621,355,13,0.9849270582199097,0.01507288683205843,0.4934696853160858,0.5065302848815918,0.7030969858169556,0.29690301418304443,0.9537862539291382,0.04621375352144241,0.681750476360321,0.31824952363967896,0.9550838470458984,0.04491620138287544,0.984932541847229,0.015067446045577526
