folder_name,perspective_taking,length,readability_fog,readability_flesch_reading_ease,readability_smog,readability_automated_readability,sentiment_polarity,sentiment_subjectivity,comparative,superlative,present,past,future,ESGBERT/EnvironmentalBERT-forest_class_0,ESGBERT/EnvironmentalBERT-forest_class_1,ESGBERT/EnvironmentalBERT-action_class_0,ESGBERT/EnvironmentalBERT-action_class_1,ESGBERT/EnvironmentalBERT-environmental_class_0,ESGBERT/EnvironmentalBERT-environmental_class_1,ESGBERT/GovernanceBERT-governance_class_0,ESGBERT/GovernanceBERT-governance_class_1,ESGBERT/SocialBERT-social_class_0,ESGBERT/SocialBERT-social_class_1,ESGBERT/EnvironmentalBERT-water_class_0,ESGBERT/EnvironmentalBERT-water_class_1,ESGBERT/EnvironmentalBERT-biodiversity_class_0,ESGBERT/EnvironmentalBERT-biodiversity_class_1,exchange,ticker,year1,year2,greenwash_score_mean
NASDAQ_PTC_2017_2018,0.0072115367279959,10.987595155001356,13.55,21.13,17.0,18.1,0.1520568430625089,0.4127824713058427,36,13,648,308,15,0.9722636342048644,0.0277364067733287,0.3794767260551452,0.6205232739448547,0.7127816081047058,0.2872183620929718,0.9257169365882874,0.074283055961132,0.5274655222892761,0.4725345373153686,0.9723482131958008,0.027651734650135,0.9929307699203492,0.0070692868903279,NASDAQ,PTC,2017,2018,-10.087262799999998
NASDAQ_QCOM_2012_2013,0.0035778168912671,10.941039707899774,13.27,12.87,18.0,18.1,0.1269789181008693,0.4015488684756981,20,13,436,320,14,0.9843524694442748,0.0156475789844989,0.2221507430076599,0.7778492569923401,0.3839188516139984,0.616081178188324,0.81266850233078,0.1873315274715423,0.4785762727260589,0.5214236974716187,0.9069361090660096,0.0930638313293457,0.9921103715896606,0.0078895669430494,NASDAQ,QCOM,2012,2013,-20.872313034999998
NASDAQ_ROST_2019_2020,0.0076335848726775,10.39451854897394,12.19,22.85,17.2,16.9,0.0532168861762502,0.37686835543726,27,5,283,165,7,0.9738119840621948,0.0261879861354827,0.4750704765319824,0.5249294638633728,0.0754685997962951,0.92453134059906,0.9327036738395692,0.0672963112592697,0.8837111592292786,0.1162888556718826,0.9749360084533693,0.025063931941986,0.9998611211776732,0.0001388559030601,NASDAQ,ROST,2019,2020,-1.9199115599999992
NASDAQ_AAON_2019_2020,0.0,9.787571522938784,13.78,17.34,16.4,16.1,0.1253743875172446,0.3451943935185691,4,1,221,76,3,0.978302001953125,0.0216978956013917,0.404269278049469,0.595730721950531,0.4932702779769897,0.5067297220230103,0.8899716138839722,0.1100284457206726,0.4775439202785492,0.5224560499191284,0.9999346137046814,6.534664862556383e-05,0.9997491240501404,0.0002508239995222,NASDAQ,AAON,2019,2020,-5.019973365000002
NASDAQ_RBBN_2019_2020,0.0121359193844855,11.270802947058217,13.41,20.62,17.3,18.9,0.1341130713813037,0.3884450740167671,53,20,762,354,27,0.9944212436676024,0.0055787381716072,0.5624533295631409,0.4375466406345367,0.580430805683136,0.419569194316864,0.8821582198143005,0.1178418472409248,0.7113690376281738,0.2886309325695038,0.9727749824523926,0.0272249653935432,0.9998014569282532,0.000198458234081,NASDAQ,RBBN,2019,2020,0.0
NASDAQ_DECK_2021_2022,0.0045402948615042,12.795995915154814,9.06,42.72,14.5,14.1,0.0677679534110054,0.3410065925933324,86,51,2788,3498,117,0.9349499344825744,0.0650500431656837,0.7034592628479004,0.296540766954422,0.6150954365730286,0.384904533624649,0.9622443318367004,0.0377556458115577,0.8097363710403442,0.1902635395526886,0.9417547583580016,0.0582452490925788,0.9921256303787231,0.0078743752092123,NASDAQ,DECK,2021,2022,-14.500110025
NASDAQ_CZR_2020_2021,0.0096153836908284,11.817258143490989,13.32,26.34,17.4,18.7,0.1938656065260901,0.4140591780978872,78,35,1350,670,49,0.9998436570167542,0.0001563039550092,0.4519000351428985,0.5480999946594238,0.6856754422187805,0.3143245279788971,0.9049918055534364,0.0950082316994667,0.3969683647155761,0.6030316352844238,0.9873958826065063,0.0126042123883962,0.9995596408843994,0.000440398172941,NASDAQ,CZR,2020,2021,-4.620836729999997
NASDAQ_NDSN_2020_2021,0.0160513617895085,11.46046306639399,12.31,14.49,17.8,18.2,0.1502016015999063,0.399249381608139,50,17,1093,415,16,0.99985533952713,0.0001446300011593,0.4660542011260986,0.5339457988739014,0.5514428019523621,0.4485572576522827,0.7403552532196045,0.2596447467803955,0.4185960292816162,0.581403911113739,0.9588543176651,0.0411456748843193,0.9997693300247192,0.0002306688838871,NASDAQ,NDSN,2020,2021,-12.346295714999997
NASDAQ_HWKN_2019_2020,0.0049999975000012,10.193728847382832,12.87,24.27,16.4,15.9,0.1783176802269268,0.4548476704041773,11,3,290,106,5,0.9998244047164916,0.0001755263801896,0.5646937489509583,0.4353062808513641,0.4654094874858856,0.5345906019210815,0.9546111822128296,0.0453888960182666,0.5767267942428589,0.4232731759548187,0.7334364652633667,0.2665635645389557,0.9995042085647584,0.0004957718192599,NASDAQ,HWKN,2019,2020,7.359280434999997
NASDAQ_CRMT_2021_2022,0.0191637597275679,11.338655407686757,11.69,23.87,16.8,15.6,0.1444063128127697,0.391558329149389,32,20,1065,436,16,0.9997233748435974,0.0002766567922662,0.5662100911140442,0.4337898790836334,0.8354895710945129,0.1645103842020034,0.8688914179801941,0.1311085969209671,0.4925427734851837,0.5074571967124939,0.9791210293769836,0.0208788812160491,0.9998116493225098,0.0001883509539766,NASDAQ,CRMT,2021,2022,-11.770839189999998
NASDAQ_XLNX_2018_2019,0.0162601493819923,10.432791397547891,13.8,21.74,17.7,18.0,0.1107863213351792,0.3530209109841089,8,5,298,124,5,0.9998453855514526,0.0001546338462503,0.6130199432373047,0.3869801163673401,0.6251900792121887,0.3748099207878113,0.9516117572784424,0.0483882501721382,0.5672962069511414,0.432703822851181,0.9266268014907836,0.0733732059597969,0.9875268936157228,0.012473096139729,NASDAQ,XLNX,2018,2019,-8.210472045
NASDAQ_DECK_2017_2018,0.0126811571229787,11.069135242540396,10.93,33.04,15.3,14.5,0.1118105039176031,0.394387532976732,26,22,659,332,15,0.92534601688385,0.0746539756655693,0.3828634023666382,0.617136538028717,0.4787443578243255,0.5212556719779968,0.931440770626068,0.0685592591762542,0.5644005537033081,0.4355994462966919,0.8627015948295593,0.1372984051704406,0.9821742177009584,0.017825799062848,NASDAQ,DECK,2017,2018,-10.968172630000005
NASDAQ_INTC_2021_2022,0.0031545740081003,12.90725991775602,10.24,23.77,17.0,16.8,0.1058705149202486,0.3373224146708808,265,71,3408,2250,98,0.9909129738807678,0.0090870792046189,0.2892570793628692,0.7107428908348083,0.5634941458702087,0.4365058541297912,0.8977177739143372,0.102282278239727,0.4958407282829284,0.5041592717170715,0.9154622554779052,0.0845376923680305,0.9987245798110962,0.0012753622140735,NASDAQ,INTC,2021,2022,-12.76920483499999
NASDAQ_PAYX_2019_2020,0.0449438033918339,11.074854517113147,12.31,31.62,16.5,16.2,0.1270916421820036,0.4101610107132202,37,15,630,434,7,0.9892399907112122,0.0107600167393684,0.3946477472782135,0.6053522825241089,0.7975263595581055,0.202473759651184,0.9486169815063475,0.0513829253613948,0.5244823098182678,0.4755176603794098,0.9999369978904724,6.303252303041518e-05,0.9993515014648438,0.0006484906189143,NASDAQ,PAYX,2019,2020,-3.6735933000000003
NASDAQ_LRCX_2019_2020,0.0082335323178493,12.061665179399236,12.9,18.59,18.0,17.8,0.1162033462943482,0.3805514929331662,62,48,1487,868,16,0.9825783967971802,0.0174215603619813,0.4052375555038452,0.59476238489151,0.5904490947723389,0.4095509052276611,0.733271598815918,0.266728401184082,0.4661810994148254,0.5338189005851746,0.9258796572685242,0.0741203874349594,0.9874222874641418,0.0125776221975684,NASDAQ,LRCX,2019,2020,-11.137783235
NASDAQ_MXIM_2017_2018,0.0085910638159684,11.429304697000154,12.19,22.75,17.5,17.3,0.1164835343911697,0.3846574008913912,47,9,919,497,25,0.9952399730682372,0.0047600823454558,0.5800450444221497,0.4199549257755279,0.6362095475196838,0.3637904822826385,0.8074052333831787,0.1925947219133377,0.5329034328460693,0.4670965373516083,0.9166353940963744,0.0833645910024643,0.9997772574424744,0.0002227762161055,NASDAQ,MXIM,2017,2018,-17.56266
NASDAQ_MSEX_2020_2021,0.0038560406354703,11.958533937381242,12.66,11.65,18.6,18.9,0.0926377726062535,0.371347662366287,48,19,1518,764,11,0.9966859221458436,0.0033141376916319,0.6188924312591553,0.3811075389385223,0.4292671084403991,0.5707329511642456,0.8422244787216187,0.1577755957841873,0.6671164035797119,0.3328835964202881,0.5450664758682251,0.4549335241317749,0.9941961765289308,0.0058037075214087,NASDAQ,MSEX,2020,2021,13.023128615000001
NASDAQ_CRMT_2020_2021,0.0304114435757703,11.314303779962756,11.89,23.16,16.9,15.7,0.1425290258675618,0.3829571976138379,33,17,1041,421,15,0.9943209886550904,0.0056789624504745,0.5545134544372559,0.4454865455627441,0.831376850605011,0.1686231642961502,0.8568435311317444,0.1431564688682556,0.5165321826934814,0.4834678173065185,0.9837397933006288,0.0162601601332426,0.9998313188552856,0.0001686962932581,NASDAQ,CRMT,2020,2021,-1.7233769299999988
NASDAQ_BRKS_2019_2020,0.012072432178585,11.030298495562915,13.44,12.67,18.1,18.4,0.1341385134140235,0.3441358754624061,19,12,746,266,7,0.9860569834709167,0.0139430267736315,0.4082120954990387,0.5917879343032837,0.6446737051010132,0.3553262948989868,0.8134727478027344,0.186527281999588,0.4525022506713867,0.5474977493286133,0.9930031299591064,0.0069969212636351,0.9997661113739014,0.0002337982296012,NASDAQ,BRKS,2019,2020,-20.949571305
NASDAQ_QCOM_2014_2015,0.0108864679803315,11.475452024446678,13.08,19.91,17.8,18.7,0.1289761513750925,0.4390272667125415,40,18,941,459,23,0.9998179078102112,0.0001820607576519,0.5690746903419495,0.4309253394603729,0.5657899975776672,0.4342100322246551,0.8732775449752808,0.1267224103212356,0.6258184909820557,0.3741815686225891,0.9662652611732484,0.0337348543107509,0.9997708201408386,0.0002292162826051,NASDAQ,QCOM,2014,2015,-9.511674454999998
NASDAQ_QCOM_2018_2019,0.0102739708434981,11.53087343227086,12.52,21.63,17.4,17.2,0.1288652105530588,0.4174097850356819,57,30,886,551,21,0.9956639409065248,0.0043360288254916,0.4555662274360657,0.5444337725639343,0.62198406457901,0.37801593542099,0.8933078646659851,0.1066920831799507,0.5475636720657349,0.4524362981319427,0.9251784086227416,0.074821613729,0.9937120676040648,0.0062879268079996,NASDAQ,QCOM,2018,2019,1.0808319850000032
NASDAQ_CONE_2021_2022,0.0128424652036615,12.754214285049086,11.3,20.82,17.5,17.5,0.1002298767253676,0.3886956276717037,194,76,3636,1854,92,0.9906812310218812,0.0093186572194099,0.6065171957015991,0.3934828341007232,0.28418630361557,0.7158136963844299,0.8188179135322571,0.1811820119619369,0.7130987048149109,0.2869012355804443,0.7116109132766724,0.2883890569210052,0.9250775575637816,0.0749224498867988,NASDAQ,CONE,2021,2022,0.0
NASDAQ_JBLU_2018_2019,0.0,9.302554855963994,14.12,31.51,16.0,16.4,0.0995267444419987,0.3706077114975419,4,1,72,67,6,0.999869704246521,0.0001302445598412,0.723628580570221,0.2763713896274566,0.1250674575567245,0.8749325275421143,0.7826433777809143,0.2173566222190857,0.7069740295410156,0.2930260300636291,0.999941885471344,5.810766378999688e-05,0.9998548030853271,0.0001451897405786,NASDAQ,JBLU,2018,2019,-5.470416114999999
NASDAQ_ANSS_2017_2018,0.0049751219029244,10.356122465120682,13.74,14.29,17.8,17.1,0.1346815672250454,0.3784701361440492,16,3,346,128,5,0.9720571041107178,0.0279429946094751,0.4994738698005676,0.5005260705947876,0.7155202031135559,0.2844798266887665,0.8197222352027893,0.1802777051925659,0.6233620047569275,0.3766379952430725,0.9239892959594728,0.0760106891393661,0.9997368454933168,0.0002632177202031,NASDAQ,ANSS,2017,2018,-11.506032389999998
NASDAQ_CBSH_2016_2017,0.0332326183587255,10.67130147767883,10.2,45.46,13.8,11.9,0.1688759597061122,0.4414196638814961,19,17,537,237,5,0.9998535513877868,0.0001463770167902,0.4314317107200622,0.5685682892799377,0.8867360353469849,0.1132640093564987,0.9380478262901306,0.061952207237482,0.6601641774177551,0.3398358225822449,0.9999454021453856,5.4608033678960055e-05,0.9998398423194884,0.0001601418334757,NASDAQ,CBSH,2016,2017,3.9858179349999983
NASDAQ_PAYX_2021_2022,0.0248618715851183,11.03955617824819,11.6,33.24,15.8,14.9,0.1406342632909687,0.4238222301669823,47,19,657,483,12,0.999835968017578,0.0001639512920519,0.4802284836769104,0.5197715759277344,0.7041916251182556,0.2958084046840668,0.8914250731468201,0.1085749492049217,0.5151610970497131,0.4848388731479645,0.9997323155403136,0.0002676634467206,0.9997578859329224,0.0002421064273221,NASDAQ,PAYX,2021,2022,-6.292336859999999
NASDAQ_QCOM_2017_2018,0.0159999968000006,11.34121144876238,12.76,21.13,17.6,18.0,0.1497989374339982,0.4194151771908118,51,13,729,390,15,0.9947606325149536,0.0052392715588212,0.454355239868164,0.5456447005271912,0.5176600813865662,0.4823398888111114,0.8446177244186401,0.155382364988327,0.5169625282287598,0.4830374717712402,0.9398353695869446,0.0601646415889263,0.9893542528152466,0.0106456680223345,NASDAQ,QCOM,2017,2018,-1.9448914550000005
NASDAQ_AAON_2021_2022,0.0048076899963028,10.840580412039548,11.8,33.54,15.7,15.2,0.1188710864120698,0.401682270370795,17,22,499,270,10,0.99985533952713,0.0001446452952222,0.6047872304916382,0.3952127397060394,0.5722410082817078,0.427759051322937,0.9374330639839172,0.0625669285655021,0.6450881958007812,0.3549118638038635,0.9534302353858948,0.0465697795152664,0.9998140335083008,0.0001859916810644,NASDAQ,AAON,2021,2022,-6.331357935000003
NASDAQ_SCHN_2019_2020,0.007058822698962,11.973560344211863,12.96,19.4,18.3,18.8,0.134202865174376,0.4158902439856344,83,33,1429,909,31,0.9943104386329652,0.0056895762681961,0.5397019386291504,0.4602980315685272,0.4863525032997131,0.5136474967002869,0.8767644762992859,0.1232355609536171,0.628973126411438,0.3710269033908844,0.896894097328186,0.1031059771776199,0.9943222999572754,0.005677634384483,NASDAQ,SCHN,2019,2020,-0.008125339999995873
NASDAQ_AMZN_2019_2020,0.0209992743664537,12.414679042581952,11.13,22.34,17.5,17.3,0.1295828457945943,0.3598139426161721,170,69,2716,1182,92,0.958040177822113,0.0419598631560802,0.2788034975528717,0.7211964726448059,0.4471634030342102,0.5528365969657898,0.9173496961593628,0.082650177180767,0.5619775652885437,0.4380224645137787,0.9402366876602172,0.0597632490098476,0.9843306541442872,0.0156693756580352,NASDAQ,AMZN,2019,2020,-34.29446176
NASDAQ_KELYA_2016_2017,0.0103626925107612,11.3632182317292,12.6,21.13,17.5,17.6,0.1275826916567655,0.3615486170471929,53,27,1021,372,7,0.99485582113266,0.005144156049937,0.4430975317955017,0.5569024682044983,0.6955812573432922,0.3044187426567077,0.8201223015785217,0.1798777133226394,0.3425271511077881,0.6574729681015015,0.9705469012260436,0.0294531136751174,0.9947585463523864,0.0052414946258068,NASDAQ,KELYA,2016,2017,-13.691282780000002
NASDAQ_AMD_2013_2014,0.0170278611411979,12.47659584289116,9.45,19.47,16.0,17.4,0.0898355060278268,0.3845112131047633,91,45,2232,1280,35,0.99653559923172,0.0034643458202481,0.5624117851257324,0.4375881850719452,0.6515359878540039,0.3484640419483185,0.8746494650840759,0.1253505498170852,0.743483304977417,0.2565167248249054,0.9465383291244508,0.0534616596996784,0.9935738444328308,0.0064261420629918,NASDAQ,AMD,2013,2014,-8.039457045000002
NASDAQ_CVLT_2021_2022,0.0243572362168827,11.317506510498998,13.5,19.91,18.2,18.6,0.1338706520396661,0.3793610587678844,40,18,829,419,8,0.9998663663864136,0.0001336370332865,0.4021817743778229,0.5978182554244995,0.7517665028572083,0.2482335269451141,0.8387354016304016,0.1612646132707595,0.4465029239654541,0.5534970164299011,0.9736334681510924,0.026366539299488,0.9997919201850892,0.0002080319391097,NASDAQ,CVLT,2021,2022,-18.609601640000005
NASDAQ_MSFT_2018_2019,0.0092421424691049,11.1133131955373,13.81,17.88,18.4,19.3,0.1727127585353806,0.3772873627372339,112,25,794,202,7,0.999370574951172,0.0006294097402133,0.3413811922073364,0.6586188673973083,0.6292556524276733,0.3707443177700043,0.8940560817718506,0.1059439480304718,0.4323133528232574,0.5676866769790649,0.9574440121650696,0.042555958032608,0.9998037815093994,0.0001960956578841,NASDAQ,MSFT,2018,2019,-27.613324125000005
NASDAQ_DECK_2018_2019,0.0113085603701841,11.382463642106652,10.54,33.34,15.2,14.7,0.1287975217864923,0.3962689557174859,39,19,859,428,17,0.943430721759796,0.0565692037343978,0.502190351486206,0.4978096783161163,0.5056741833686829,0.4943257868289947,0.927379846572876,0.0726200342178344,0.5533015727996826,0.446698397397995,0.8647580742835999,0.1352419257164001,0.9903969168663024,0.0096030281856656,NASDAQ,DECK,2018,2019,-8.297793450000004
NASDAQ_CBSH_2018_2019,0.025362309651337,10.753189663252996,11.32,34.36,15.0,14.5,0.1748543738543737,0.4124886134886137,27,22,609,212,11,0.9879125952720642,0.0120873227715492,0.3586480617523193,0.6413518786430359,0.7845236659049988,0.2154763787984848,0.9250411987304688,0.0749588087201118,0.3316655457019806,0.6683344841003418,0.9999454021453856,5.468901144922711e-05,0.9995681643486024,0.0004318350984249,NASDAQ,CBSH,2018,2019,7.908875690000004
NASDAQ_ESLT_2017_2018,0.0124069448121725,11.224429728250106,12.34,22.24,17.2,17.1,0.1379031473576926,0.4124174411447143,34,14,764,326,9,0.9816789627075196,0.0183211117982864,0.4833996891975403,0.5166003108024597,0.5350445508956909,0.4649554193019867,0.914592146873474,0.085407868027687,0.6842763423919678,0.3157236576080322,0.93215674161911,0.0678433552384376,0.9941202998161316,0.0058797602541744,NASDAQ,ESLT,2017,2018,-10.160387929999992
NASDAQ_AAON_2018_2019,0.0,9.761693546918242,13.37,24.78,16.4,16.6,0.1564268593929611,0.3921419634978959,9,2,198,76,1,0.976293683052063,0.0237063951790332,0.4881758689880371,0.5118240714073181,0.5921033620834351,0.4078966081142425,0.968127429485321,0.0318725295364856,0.5463379621505737,0.4536620378494262,0.9847753047943116,0.0152247129008173,0.999725341796875,0.0002745535748545,NASDAQ,AAON,2018,2019,2.2573776850000016
NASDAQ_CZR_2019_2020,0.0241545854823533,11.365179232815963,12.96,29.28,16.9,17.3,0.1679887496909253,0.4167095347988364,61,25,783,528,23,0.9998562932014464,0.0001436949678463,0.3761045932769775,0.6238953471183777,0.6476093530654907,0.3523906469345093,0.907108187675476,0.0928917303681373,0.3942408561706543,0.6057591438293457,0.9693952202796936,0.0306048281490802,0.9948657155036926,0.0051342756487429,NASDAQ,CZR,2019,2020,17.248445845
NASDAQ_HSIC_2020_2021,0.0226277355746178,12.133066373973731,12.96,18.69,18.0,18.7,0.1121184997542137,0.3559808337165488,90,38,1817,943,52,0.9926832914352416,0.0073166759684681,0.3769777417182922,0.6230223178863525,0.6470932960510254,0.3529067635536194,0.8104307055473328,0.1895693093538284,0.4809003472328186,0.5190995931625366,0.9785674810409546,0.0214325096458196,0.997888207435608,0.0021117937285453,NASDAQ,HSIC,2020,2021,-18.483420425000002
NASDAQ_HSIC_2019_2020,0.0035906639505687,11.95625780658864,13.98,16.25,18.6,20.1,0.1050851500493183,0.3493208637946067,80,33,1427,817,33,0.9893224835395812,0.0106774754822254,0.4054511487483978,0.5945488810539246,0.6233376860618591,0.3766622841358185,0.8090835213661194,0.1909164041280746,0.5119223594665527,0.4880776405334472,0.9799562096595764,0.0200438313186168,0.994698166847229,0.005301842931658,NASDAQ,HSIC,2019,2020,-8.34203235
NASDAQ_HSIC_2018_2019,0.02340093238675,11.440193468804129,12.36,22.14,16.8,17.1,0.1256544657932262,0.3653998363133425,70,18,981,423,10,0.9874960780143738,0.0125038912519812,0.5314653515815735,0.4685346782207489,0.6776205897331238,0.3223794102668762,0.8174434900283813,0.182556465268135,0.4951219260692596,0.5048781037330627,0.967690885066986,0.0323090329766273,0.999756634235382,0.0002433226763969,NASDAQ,HSIC,2018,2019,-2.797639024999998
NASDAQ_VREX_2018_2019,0.0165745825829498,10.902187420651002,13.41,19.71,17.5,17.2,0.144981958353859,0.4062834406181516,58,11,763,275,21,0.9998538494110109,0.0001461193314753,0.4061879813671112,0.5938120484352112,0.3889380693435669,0.6110618710517883,0.8248716592788696,0.1751283854246139,0.5101168155670166,0.4898831844329834,0.9698678851127625,0.0301320850849151,0.9998252987861632,0.0001747501955833,NASDAQ,VREX,2018,2019,11.489009520000003
NASDAQ_UNFI_2011_2012,0.1190475481859832,10.41771737543568,11.47,42.11,14.5,12.8,0.1898217992053609,0.4483992567554214,23,6,450,165,16,0.999750554561615,0.000249512551818,0.4608010947704315,0.5391989350318909,0.5315372347831726,0.4684627056121826,0.9753311276435852,0.0246688108891248,0.5361654162406921,0.4638344645500183,0.9640182256698608,0.0359818302094936,0.9801836013793944,0.0198164358735084,NASDAQ,UNFI,2011,2012,-25.252841985
NASDAQ_BRKS_2018_2019,0.012072432178585,11.030298495562915,13.44,12.67,18.1,18.4,0.1341385134140235,0.3441358754624061,19,12,746,266,7,0.9860569834709167,0.0139430267736315,0.4082120954990387,0.5917879343032837,0.6446737051010132,0.3553262948989868,0.8134727478027344,0.186527281999588,0.4525022506713867,0.5474977493286133,0.9930031299591064,0.0069969212636351,0.9997661113739014,0.0002337982296012,NASDAQ,BRKS,2018,2019,-17.942267979999997
NASDAQ_LNDC_2018_2019,0.0216346101839879,10.650720375249316,13.56,28.88,16.9,16.8,0.1392969462510275,0.437758849993544,9,20,533,191,24,0.98295396566391,0.017046021297574,0.3621774017810821,0.6378225684165955,0.4255082905292511,0.5744916796684265,0.9427499175071716,0.057249940931797,0.650757908821106,0.3492421507835388,0.9009592533111572,0.0990407243371009,0.9847744703292848,0.0152255306020379,NASDAQ,LNDC,2018,2019,-5.384283849999999
NASDAQ_CONE_2019_2020,0.0112781944287411,11.860740273576642,11.22,22.24,16.7,15.7,0.1091589608362054,0.4043485597649686,92,39,1552,707,63,0.9888636469841005,0.0111363623291254,0.5759234428405762,0.4240765869617462,0.1730445921421051,0.8269553780555725,0.8737180829048157,0.1262819319963455,0.8280308842658997,0.1719690561294555,0.5720474720001221,0.4279525578022003,0.9129208326339722,0.0870791301131248,NASDAQ,CONE,2019,2020,-9.52283126
NASDAQ_DECK_2015_2016,0.0133333311111114,11.379656894947678,30.29,-23.95,26.5,39.1,0.1212758136893633,0.4225494090432259,36,34,861,515,29,0.9585915803909302,0.0414084568619728,0.534736692905426,0.4652632474899292,0.5420804023742676,0.4579196274280548,0.8216726183891296,0.1783274412155151,0.5405523180961609,0.4594476521015167,0.9607449173927308,0.0392550304532051,0.9843828678131104,0.0156170548871159,NASDAQ,DECK,2015,2016,-12.536442614999995
NASDAQ_AMD_2010_2011,0.0518934008564655,12.138382496560224,10.68,24.17,17.0,15.8,0.0954422989839273,0.3920896403332357,107,39,1723,1025,31,0.9997708797454834,0.0002290466945851,0.4717408418655395,0.5282591581344604,0.5952642560005188,0.4047357439994812,0.8677546977996826,0.1322452872991562,0.6665470004081726,0.333452969789505,0.9311525821685792,0.0688473656773567,0.9883661866188048,0.0116337770596146,NASDAQ,AMD,2010,2011,-11.710493015
NASDAQ_CZR_2021_2022,0.0109151963967089,12.253523818412656,13.88,15.85,18.3,19.8,0.1506755176882569,0.3999078267804377,113,39,1962,1018,33,0.9977848529815674,0.0022151002194732,0.4802347123622894,0.5197652578353882,0.6172670722007751,0.3827329277992248,0.8892569541931152,0.1107429862022399,0.5000938177108765,0.4999061822891235,0.9114860892295836,0.088513895869255,0.9918270707130432,0.0081729087978601,NASDAQ,CZR,2021,2022,-5.364734719999998
NASDAQ_QCOM_2008_2009,0.0140845037360319,11.850975028385792,11.3,16.32,16.6,17.3,0.1312126845018781,0.3894209906938947,46,37,1286,772,30,0.9942482113838196,0.0057517476379871,0.4083093702793121,0.5916906595230103,0.6580912470817566,0.3419087529182434,0.9147899746894836,0.0852099955081939,0.6153335571289062,0.3846664428710937,0.9468461871147156,0.0531537905335426,0.9935373067855836,0.0064626457169651,NASDAQ,QCOM,2008,2009,-7.177609980000002
NASDAQ_MSFT_2015_2016,0.0103092772877033,11.764726441533986,12.34,20.72,18.1,18.4,0.1254644659515436,0.3368192649703579,88,33,1403,484,21,0.998351514339447,0.0016484570223838,0.3555012345314026,0.6444987654685974,0.5593891143798828,0.4406108558177948,0.7881896495819092,0.211810365319252,0.5214472413063049,0.4785527884960174,0.9734060168266296,0.0265939682722091,0.9997759461402892,0.000224082628847,NASDAQ,MSFT,2015,2016,-29.61965861
NASDAQ_ISRG_2020_2021,0.0063897753370965,11.473259052507764,11.78,23.77,16.8,16.7,0.1339577559010106,0.3864655796856017,47,16,875,582,11,0.9909125566482544,0.0090874414891004,0.2629469931125641,0.7370529770851135,0.6230267882347107,0.3769731223583221,0.9161897897720336,0.0838102400302887,0.674494743347168,0.3255052268505096,0.9733046889305116,0.026695292443037,0.9951797723770142,0.0048201857134699,NASDAQ,ISRG,2020,2021,-13.783825454999999
NASDAQ_ADI_2014_2015,0.0076923065088759,11.895463068434688,11.79,23.16,17.2,16.6,0.1456985079969677,0.4072302241505142,53,33,1465,878,24,0.9845946431159972,0.0154052777215838,0.5190083384513855,0.4809916317462921,0.5611465573310852,0.4388534724712372,0.8598964810371399,0.1401036083698272,0.7399142384529114,0.2600857615470886,0.9104307889938354,0.0895691812038421,0.9878543615341188,0.0121456356719136,NASDAQ,ADI,2014,2015,-32.241471875
NASDAQ_SCHN_2017_2018,0.0258823468512125,11.248308665449445,12.54,22.14,17.3,17.3,0.1486438439011966,0.4109705880127003,23,21,680,384,7,0.9745473265647888,0.0254526305943727,0.5407379269599915,0.4592621028423309,0.42786705493927,0.57213294506073,0.8278031349182129,0.1721969097852707,0.551308274269104,0.448691725730896,0.9049685001373292,0.0950314849615097,0.988702952861786,0.0112970070913434,NASDAQ,SCHN,2017,2018,4.348323395000001
NASDAQ_CZR_2018_2019,0.0137566123008875,11.954150175286358,14.71,22.68,18.6,20.2,0.2144526144767857,0.4742486644213154,101,34,1508,663,37,0.997047245502472,0.0029527496080845,0.5052152872085571,0.4947847425937652,0.5710183382034302,0.4289816617965698,0.8814553022384644,0.118544727563858,0.3665920197963714,0.6334079504013062,0.9719431400299072,0.0280567780137062,0.9997753500938416,0.0002246699150418,NASDAQ,CZR,2018,2019,19.05592167
NASDAQ_INTC_2017_2018,0.0040683479195811,12.212447284278374,10.52,24.78,16.4,15.8,0.1164117698903217,0.3687677202154404,137,49,1783,1130,50,0.993946373462677,0.0060536125674843,0.3484301269054413,0.6515698432922363,0.5600772500038147,0.4399227499961853,0.8975485563278198,0.1024513766169548,0.5892813801765442,0.4107186496257782,0.8632937669754028,0.1367062777280807,0.9802653193473816,0.0197346545755863,NASDAQ,INTC,2017,2018,-13.061092969999997
NASDAQ_ADSK_2010_2011,0.0,11.37490400707284,11.82,15.31,17.3,17.1,0.1166780362613694,0.3891837008503681,52,29,874,369,15,0.9973548054695128,0.0026451733428984,0.5932155847549438,0.4067844152450561,0.4667492210865021,0.5332507491111755,0.9139970541000366,0.0860029458999633,0.8160706758499146,0.1839292645454406,0.9774705767631532,0.0225294772535562,0.9996430277824402,0.0003569334803614,NASDAQ,ADSK,2010,2011,-14.327411855000001
NASDAQ_AMD_2019_2020,0.0235293840830775,9.468078568054892,16.87,16.05,19.0,18.9,0.2267732187297405,0.4290803479933914,20,12,131,62,3,0.9721028804779052,0.0278970804065465,0.5768627524375916,0.4231371879577636,0.7638894319534302,0.236110582947731,0.9712764024734496,0.0287235882133245,0.7152211666107178,0.2847788035869598,0.9999421238899232,5.7779703638516366e-05,0.99985533952713,0.0001446383248548,NASDAQ,AMD,2019,2020,1.1119135500000046
